13/04/17,"""Финансовый профиль ""Нафтогаза"" улучшился за последний год, после того как государство привело внутренние цены на природный газ в соответствие с уровнем импортного паритета"", - говорится в релизе. Кроме того, в 2016 году компания впервые за последние годы не требовала денежных вливаний со стороны государства. Агентство может повысить рейтинги ""Нафтогаза"" в случае устранения неопределенности относительно финансовой структуры компании, или если спор ""Нафтогаза"" с ""Газпромом"" разрешится благоприятным образом. К негативному рейтинговому действию может привести неблагоприятное разрешение ситуации с ""Газпромом"", ухудшение ситуации с ликвидностью средств компании или наличие политического давления, оказываемого на компанию, отмечено в релизе. ""Газпром"" и ""Нафтогаз Украины"" судятся в Стокгольмском арбитраже с июня 2014 года. Предметом исков являются контракты на поставку газа из РФ на Украину и транзит газа через территорию Украины от 2009 года."
13/04/17,"НОВО-ОГАРЕВО, 13 апр - РИА Новости. ""Лукойл"" рассчитывает на ускорение переговоров об участии компании в проектах в Иране, заявил глава компании Вагит Алекперов. ""Мы готовимся к Ирану, надеюсь, что последние переговоры дадут новый толчок, после выборов, конечно (президента Ирана - ред.)"", - сказал Алекперов на встрече с президентом РФ Владимиром Путиным. По его словам, компания работает над тем, чтобы участвовать в разработке месторождений, в рамках которых готова сотрудничать иранская сторона. ""Лукойл"" в декабре 2015 года направил Тегерану свои предложения по изучению крупнейших месторождений - на севере Персидского залива и на блоке Анаран, где ""Лукойл"" в консорциуме со Statoil проводил ранее геологоразведочные работы. По итогам работ были открыты нефтяные месторождения Азар и Шангуле. В сентябре прошлого года глава ""Лукойла"" Вагит Алекперов выражал надежду, что компания в 2017 году приступит к реализации инвестиционной деятельности в Иране. Он также говорил, что ""Лукойл"" планирует осенью 2017 года подписать соглашение по иранским месторождениям Аб-Тимур и Эль Мансурия. Алекперов отметил, что готовится к работе новое месторождение в Узбекистане. ""Я очень рад, что ""Газпром"" договорился с ""Узбекнефтегазом"" о покупке газа"", - сказал Алекперов, пояснив, что одной из составляющих покупаемого ""Газпромом"" газа, будет сырье производства ""Лукойла"". В начале апреля ""Газпром"" заключил с Узбекистаном пятилетний контракт на покупку ежегодно 4 миллиардов кубометров газа начиная с 2018 года."
13/04/17,"""Что касается скидки, то окончательные цифры назовет официальный представитель ""Газпрома"" после подписания соответствующих документов. Речь идет о том, что к контрактной цене будут применяться понижающие коэффициенты, которые приведут цены к заранее согласованным уровням, прописанным в наших соглашениях. Это цены, которые составляют, могу вам сразу сказать, менее 130 долларов (за тысячу кубов - ред.)"",- сказал Дворкович. Он отметил, что кроме этого стороны нашли механизмы, ""которые позволяют нашим белорусским партнерам дополнительно субсидировать внутренние цены на газ и уже для конечных получателей установить более низкие цены"". Дворкович не назвал конечную цену, отметив, что устанавливать ее будет белорусская сторона. Ранее в четверг Россия и Белоруссия подписали документы об урегулировании разногласий в нефтегазовой сфере."
13/04/17,"""Белорусская сторона оплатила в соответствии с договоренностью двух президентов, достигнутой 3 апреля, эту сумму за газ… Сегодня оплатили"", - сказал Рудинский. Он подчеркнул, что Белоруссия не считает эту сумму долгом. ""Это не долги, не задолженность. Суть – в экономических решениях"", - сказал собеседник агентства. Ранее в четверг российский ""Газпром"" сообщил, что белорусская сторона в полном объеме, в сумме 726,2 миллиона долларов, погасила просроченную дебиторскую задолженность перед ""Газпромом"" за поставки российского газа в 2016–2017 годах."
13/04/17,"Документ подписали председатель правления ""Газпрома"" Алексей Миллер и вице-премьер Белоруссии Владимир Семашко. ""Поставки газа в 2017 году осуществляются на условиях действующего контракта"", - говорится в сообщении. При этом протокол определяет иной порядок формирования цен в 2018-2019 годах. ""Согласно документу, в указанный период они будут формироваться на основании формулы цены, привязанной к цене газа в Ямало-Ненецком автономном округе"", - говорится в сообщении."
13/04/17,"МОСКВА, 13 апр - РИА Новости/Прайм. ""Газпром"" и правительство Белоруссии подписали протокол о порядке формирования цен на газ для Белоруссии, говорится в сообщении ""Газпрома"". Документ подписали председатель правления ""Газпрома"" Алексей Миллер и вице-премьер Белоруссии Владимир Семашко. ""Поставки газа в 2017 году осуществляются на условиях действующего контракта"", - говорится в сообщении. При этом протокол определяет иной порядок формирования цен в 2018-2019 годах. ""Согласно документу, в указанный период они будут формироваться на основании формулы цены, привязанной к цене газа в Ямало-Ненецком автономном округе (ЯНАО)"", - говорится в сообщении. При этом формула цены на газ для Белоруссии сейчас уже привязана к цене в ЯНАО. По межправсоглашению о поставках газа в Белоруссию от 2011 года, стоимость цены газа для Белоруссии, с учетом привязки к доллару, формируется от российских цен на газ в ЯНАО плюс стоимость транспортировки до Белоруссии и стоимость хранения газа в российских ПХГ. Ранее в четверг Белоруссия полностью погасила долг за поставленный ""Газпромом"" газ в 2016-2017 годах в размере 726,2 миллиона долларов. Также РФ и Белоруссия подписали документы, урегулирующие разногласия между странами в нефтегазовой сфере. Вице-премьер РФ Аркадий Дворкович говорил, что цена на российский газ для Белоруссии составит менее 130 долларов за тысячу кубометров, конкретный размер скидки озвучит ""Газпром"" после подписания документов. Пока ""Газпром"" не раскрыл информацию."
13/04/17,"Документы были подписаны сразу после заявления ""Газпрома"" о получении долга от Белоруссии за поставленный в 2016-2017 годах газ в полном объеме в 726,2 миллиона долларов. Стороны договорились о понижающих коэффициентах к действующей формуле цены на газ для Белоруссии и восстановлении поставок нефти из РФ в Белоруссию до уровня 24 миллионов тонн ежегодно. Однако многие параметры договоренностей не раскрыты. ВОПРОСЫ ПО ГАЗУ Условия цены на российский газ для Белоруссии в 2018-2019 годах будут определяться протоколом, который в четверг подписали председатель правления ""Газпрома"" Алексей Миллер и вице-премьер Белоруссии Владимир Семашко. При этом на 2017 год цены будут рассчитываться по условиям действующего контракта. Конкретные параметры изменений в формуле цены неизвестны, ""Газпром"" раскрыл лишь то, что стоимость газа для Белоруссии по-прежнему останется привязанной к ценам на газ в ЯНАО. Вице-премьер РФ Аркадий Дворкович подтвердил журналистам, что цена на российский газ для Белоруссии с 2018 года составит менее 130 долларов за тысячу кубометров и пообещал, что конкретный размер скидки озвучит ""Газпром"". Однако компания не комментирует эту информацию. РФ и Белоруссия обсуждали разные варианты формирования цен на газ, в том числе отказ от привязки к доллару, но окончательное решение пока не принято, пояснил Дворкович. Кроме того, по его словам, стороны в ближайшие месяцы могут решить вопрос о создании общего рынка газа и электроэнергии. Согласно подписанным документам, стороны должны разработать предложения по программе формирования общего рынка газа Евразийского экономического союза к 2025 году до 2018 года. ДОГОВОРЕННОСТИ ПО НЕФТИ РФ и Белоруссия также договорились о поставках российской нефти в Белоруссию в период с 2017 по 2024 год в размере 24 миллионов тонн в год трубопроводным транспортом. При этом РФ может увеличить поставки нефти в Белоруссию свыше 24 миллионов тонн начиная с 2021 года, говорится в протоколе о внесении изменений в соглашение между странами по урегулированию торгово-экономического сотрудничества в области экспорта нефти и нефтепродуктов. Дворкович отметил, что НПЗ Белоруссии будут перерабатывать не менее 18 миллионов тонн российской нефти из поставляемых 24 миллионов тонн в год. В то же время, реэкспорта российской нефти из Белоруссии не будет. Как сообщил президент РФ Владимир Путин в начале апреля по итогам переговоров со своим белорусским коллегой Александром Лукашенко, Москва и Минск договорились о том, как будет урегулирован нефтегазовый спор. Стороны нашли возможность взаимных уступок, договорились, как будет идти работа в этой сфере не только в 2017 году, но и в 2018–2019 годах. Неурегулированным до этого оставался спор, который длился с начала 2016 года, когда Минск заявил о несправедливости цены на российский газ и в одностороннем порядке стал платить за него меньшую цену. Россия, в свою очередь, заявила о снижении беспошлинных поставок нефти в Белоруссию, связав это как с недоплатой за газ, так и с недопоставками нефтепродуктов в РФ."
13/04/17,"По итогам торгов стоимость глобальных депозитарных расписок (GDR) ""Роснефти"" опустилась на 0,44% - до 5,67 доллара, ""Лукойла"" – на 0,25%, до 51,52 доллара, ""Новатэка"" - оказалась на уровне закрытия торгов среды в 123,80 доллара. Бумаги ""Газпрома"" подорожали на 0,32% - до 4,35 доллара, а ""Газпром нефти"" - на 2,30%, до 17,80 доллара. Стоимость бумаг ""Норникеля"" снизилась на 0,83% - до 15,57 доллара, НЛМК – на 1,08%, до 18,30 доллара. Расписки ""Северстали"" увеличились в цене на 0,86%, до 14,10 доллара. Бумаги ВТБ подорожали на 0,27% - до 2,21 доллара, Сбербанка – на 0,23%, до 10,88 доллара. Стоимость расписок TCS Group Holding Plc, в которую входит ""Тинькофф банк"", снизилась на 2,74%, до 10,65 доллара. Бумаги ""Магнита"" подорожали на 0,91% - до 36,75 доллара, ""Ленты"" – подешевели на 0,15%, до 6,69 доллара. Стоимость бумаг АФК ""Система"" снизилась на 0,73%, до 8,21 доллара."
14/04/17,"Документы были подписаны сразу после заявления ""Газпрома"" о получении долга от Белоруссии за поставленный в 2016-2017 годах газ в полном объеме в 726,2 миллиона долларов. Стороны договорились о понижающих коэффициентах к действующей формуле цены на газ для Белоруссии и восстановлении поставок нефти из РФ в Белоруссию до уровня 24 миллионов тонн ежегодно. Однако многие параметры договоренностей не раскрыты. ВОПРОСЫ ПО ГАЗУ Условия цены на российский газ для Белоруссии в 2018-2019 годах будут определяться протоколом, который в четверг подписали председатель правления ""Газпрома"" Алексей Миллер и вице-премьер Белоруссии Владимир Семашко. При этом на 2017 год цены будут рассчитываться по условиям действующего контракта. Конкретные параметры изменений в формуле цены неизвестны, ""Газпром"" раскрыл лишь то, что стоимость газа для Белоруссии по-прежнему останется привязанной к ценам на газ в ЯНАО. Вице-премьер РФ Аркадий Дворкович подтвердил журналистам, что цена на российский газ для Белоруссии с 2018 года составит менее 130 долларов за тысячу кубометров и пообещал, что конкретный размер скидки озвучит ""Газпром"". Однако компания не комментирует эту информацию. РФ и Белоруссия обсуждали разные варианты формирования цен на газ, в том числе отказ от привязки к доллару, но окончательное решение пока не принято, пояснил Дворкович. Кроме того, по его словам, стороны в ближайшие месяцы могут решить вопрос о создании общего рынка газа и электроэнергии. Согласно подписанным документам, стороны должны разработать предложения по программе формирования общего рынка газа Евразийского экономического союза к 2025 году до 2018 года. ДОГОВОРЕННОСТИ ПО НЕФТИ РФ и Белоруссия также договорились о поставках российской нефти в Белоруссию в период с 2017 по 2024 год в размере 24 миллионов тонн в год трубопроводным транспортом. При этом РФ может увеличить поставки нефти в Белоруссию свыше 24 миллионов тонн начиная с 2021 года, говорится в протоколе о внесении изменений в соглашение между странами по урегулированию торгово-экономического сотрудничества в области экспорта нефти и нефтепродуктов. Дворкович отметил, что НПЗ Белоруссии будут перерабатывать не менее 18 миллионов тонн российской нефти из поставляемых 24 миллионов тонн в год. В то же время, реэкспорта российской нефти из Белоруссии не будет. Как сообщил президент РФ Владимир Путин в начале апреля по итогам переговоров со своим белорусским коллегой Александром Лукашенко, Москва и Минск договорились о том, как будет урегулирован нефтегазовый спор. Стороны нашли возможность взаимных уступок, договорились, как будет идти работа в этой сфере не только в 2017 году, но и в 2018–2019 годах. Неурегулированным до этого оставался спор, который длился с начала 2016 года, когда Минск заявил о несправедливости цены на российский газ и в одностороннем порядке стал платить за него меньшую цену. Россия, в свою очередь, заявила о снижении беспошлинных поставок нефти в Белоруссию, связав это как с недоплатой за газ, так и с недопоставками нефтепродуктов в РФ."
14/04/17,"""Участники встречи обсудили возможности развития взаимодействия в области поиска, разведки и разработки месторождений нефти и газа. Речь также шла о продолжении реализации контракта между ""Газпромом"" и государственной корпорацией Petrobangla на строительство двух поисково-разведочных скважин на острове Бхола в южной части Бангладеш"", - говорится в сообщении. В ходе встречи стороны также дали высокую оценку работе российского газового концерна на территории республики. Отмечено, что с 2013 года ""Газпром"" построил в Бангладеш 15 разведочных и эксплуатационных скважин на семи месторождениях. Государственная корпорация нефти, газа и полезных ископаемых Petrobangla - основной партнер ""Газпрома"" в Бангладеш. В 2012 и 2015 годах компании подписали контракты на строительство разведочных и эксплуатационных скважин на ряде газовых месторождений. В 2017 году ""Газпром"" и Petrobangla подписали контракт на строительство двух поисково-разведочных скважин на острове Бхола."
14/04/17,"""Нет пока"",- ответил он на вопрос, рассматриваются ли сейчас новые решения по допуску частных нефтегазовых компаний к работе на шельфе. В начале года глава ""Лукойла"" Вагит Алекперов говорил, что ждет от правительства решений по допуску частных компаний к работе на шельфе РФ. Позже глава Минприроды РФ Сергей Донской сообщал, что новые решения по допуску частных компаний к работе на шельфе не рассматриваются, однако министерство готово рассмотреть такое обращение компании. В сентябре 2016 года правительство РФ ввело временный мораторий на выдачу лицензий на новые месторождения на шельфе РФ. В конце октября замминистра природных ресурсов и экологии — руководитель ""Роснедр"" Евгений Киселев говорил, что мораторий на выдачу лицензий на новые участки шельфа РФ может действовать три-четыре года. В августе прошлого года Минприроды предложило приостановить выдачу лицензий на нефтегазовые участки на шельфе РФ. Позиция МПР связана с подготовкой постановления правительства, по которому могут быть проведены аукционы на получение лицензий на участки на шельфе РФ, если на них претендует несколько госкомпаний, сообщал РИА Новости источник, близкий к МПР. Сейчас правительство РФ может выдавать лицензии на разработку шельфовых месторождений только двум компаниям — ""Роснефти"" и ""Газпрому"", однако законодательством не предусмотрена процедура выдачи лицензий на спорные участки на шельфе."
14/04/17,"""(Договоренности - ред.) не подразумевают, все договоренности, которые вчера были подписаны и озвучены, не предполагают каких-либо компенсаций, это коммерческие договоренности между ""Газпромом"" и белорусской стороной по поставкам газа и возможным ценам и скидкам"", - сказал Новак."
14/04/17,"КАЛИНИНГРАД, 14 апр - РИА Новости/Прайм. Договоренности между Россией и Белоруссией по газу не подразумевают компенсации потерь ""Газпрома"" от скидки на газ, сообщил журналистам министр энергетики РФ Александр Новак. ""(Договоренности - ред.) не подразумевают. Все договоренности, которые вчера были подписаны и озвучены, не предполагают каких-либо компенсаций. Это коммерческие договоренности между ""Газпромом"" и белорусской стороной по поставкам газа и возможным ценам и скидкам"", - сказал Новак. Вице-премьер РФ Аркадий Дворкович подтвердил в четверг журналистам, что цена на российский газ для Белоруссии с 2018 года составит менее 130 долларов за тысячу кубометров, и пообещал, что конкретный размер скидки озвучит ""Газпром"". Однако компания пока эту информацию не раскрыла. РФ и Белоруссия в четверг подписали документы, урегулировавшие разногласия в нефтегазовой сфере. Документы были подписаны сразу после заявления ""Газпрома"" о получении долга от Белоруссии за поставленный в 2016–2017 годах газ в полном объеме - 726,2 миллиона долларов. Стороны договорились о понижающих коэффициентах к действующей формуле цены на газ для Белоруссии и восстановлении поставок нефти из РФ в Белоруссию до уровня 24 миллионов тонн ежегодно. Однако многие параметры договоренностей пока не раскрыты."
14/04/17,"""Общий объем инвестиций, который сейчас реализуется в энергетику Калининградской области, составляет 175 миллиардов рублей... 108 миллиардов из этих средств - строительство генерирующих мощностей, четырех электростанций, 50 миллиардов рублей - средства, реализуемые компанией ""Газпром"" по развитию мощностей подземного хранения газа, строительству газопроводов и отводов к электростанциям от магистральных газопроводов и по строительству приемочного терминала СПГ"", - сказал Новак. Кроме того, 15 миллиардов рублей инвестируются в сетевой комплекс. ""Это строительство более 165 км линий электропередачи, реконструкция более 10 подстанций"", - заключил он. По его словам, область надежно обеспечена инфраструктурой электроэнергетики, но новые мощности полностью исключат риски проблем, связанных с энергоснабжением, и позволят реализовать экспортный потенциал. Министр напомнил, что в регионе ведутся работы по созданию необходимой инфраструктуры и четырех новых электростанций общей мощностью 955 мегаватт, это больше, чем сейчас обладает Калининградская область (900 мегаватт). Программы развития электросетевого комплекса и системы газоснабжения ведут компании ""Интер РАО"", ""Газпром"", ""Российские сети"". Власти РФ приняли решение построить в Калининградской области четыре электростанции суммарной мощностью около 1 ГВт. Реализует проект ООО ""Калининградская генерация"", доля ""Роснефтегаза"" в котором составляет 99,9%, ""Интер РАО"" - 0,1%. ""Калининградская генерация"" начала строительство трех газовых электростанций: Прегольской (мощностью 440 МВт), Маяковской и Талаховской (каждая по 156 МВт) в июле 2016 года. Строительство угольной Приморской ТЭС мощностью 195 МВт в Светловском городском округе начнется позже. Управление проектами строительства Маяковской и Талаховской ТЭС осуществляет ООО ""Интер РАО - Инжиниринг"", Прегольской ТЭС - ООО ""Интер РАО - Управление электрогенерацией""."
14/04/17,"КАЛИНИНГРАД, 14 апр - РИА Новости/Прайм. Общий объем инвестиций в развитие энергетики Калининградской области составляет 175 миллиардов рублей, из них 50 миллиардов на развитие газовой инфраструктуры, сообщил журналистам министр энергетики РФ Александр Новак. ""Общий объем инвестиций, который сейчас реализуется в энергетику Калининградской области, составляет 175 миллиардов рублей… 108 миллиардов из этих средств — строительство генерирующих мощностей, четырех электростанций, 50 миллиардов рублей — средства, реализуемые компанией ""Газпром"" по развитию мощностей подземного хранения газа, строительству газопроводов и отводов к электростанциям от магистральных газопроводов и по строительству приемочного терминала СПГ"", — сказал Новак. Кроме того, 15 миллиардов рублей инвестируются в сетевой комплекс. ""Это строительство более 165 км линий электропередачи, реконструкция более 10 подстанций"", — заключил он. По его словам, область надежно обеспечена инфраструктурой электроэнергетики, но новые мощности полностью исключат риски проблем, связанных с энергоснабжением, и позволят реализовать экспортный потенциал. Министр напомнил, что в регионе ведутся работы по созданию необходимой инфраструктуры и четырех новых электростанций общей мощностью 955 мегаватт, это больше, чем сейчас обладает Калининградская область (900 мегаватт), при этом общее потребление при пиковой нагрузке в регионе составляет около 870 мегаватт, без пиковой нагрузки - 650-700 мегаватт. Программы развития электросетевого комплекса и системы газоснабжения ведут компании ""Интер РАО"", ""Газпром"", ""Россети"". Власти РФ приняли решение построить в Калининградской области четыре электростанции суммарной мощностью около 1 ГВт. Реализует проект ООО ""Калининградская генерация"", доля ""Роснефтегаза"" в котором составляет 99,9%, ""Интер РАО"" - 0,1%. ""Калининградская генерация"" начала строительство трех газовых электростанций: Прегольской (мощностью 440 МВт), Маяковской и Талаховской (каждая по 156 МВт) в июле 2016 года. Строительство угольной Приморской ТЭС мощностью 195 МВт в Светловском городском округе начнется позже. Управление проектами строительства Маяковской и Талаховской ТЭС осуществляет ООО ""Интер РАО - Инжиниринг"", Прегольской ТЭС - ООО ""Интер РАО - Управление электрогенерацией"". КОММЕНТАРИЙ ""ИНТЕР РАО"" Как отметил глава ""Интер РАО"" Борис Ковальчук, без НДС капитальные вложения в строительство четырех энергостанций в области составляет 100 миллиардов рублей. ""На сегодняшний день мы идём ниже этого capex (капитальнее вложения - ред.), но тут строительство покажет, сможем ли мы удержаться, не допустить роста, а, возможно, и снизить стоимость"", - сказал Ковальчук журналистам."
16/04/17,"""Газпром"" продолжает активно наращивать добычу газа. По оперативным данным, с 1 января по 15 апреля 2017 года объем добычи составил 144,9 миллиарда кубометров. Это на 12,5% или на 16,1 миллиарда кубометров газа превышает показатель за аналогичный период 2016 года"",- говорится в сообщении."
16/04/17,"МОСКВА, 16 апр – РИА Новости/Прайм. ""Газпром"" с 1 января по 15 апреля 2017 года, по оперативным данным, нарастил добычу газа на 12,5% по сравнению с аналогичным периодом прошлого года - до 144,9 миллиарда кубометров, говорится в сообщении компании. ""Газпром"" продолжает активно наращивать добычу газа. По оперативным данным, с 1 января по 15 апреля 2017 года объем добычи составил 144,9 миллиарда кубометров. Это на 12,5% или на 16,1 миллиарда кубометров газа превышает показатель за аналогичный период 2016 года"",- говорится в сообщении. В конце марта член правления компании Всеволод Черепанов сообщил, что ""Газпром"" ожидает роста добычи газа в 2017 году по сравнению с 2016 годом. По итогам 2016 года ""Газпром"" добыл 419,07 миллиарда кубометров газа (+0,14% к 2015 году)."
16/04/17,"""Уверенно растет экспорт российского газа в дальнее зарубежье. С начала года ""Газпром"" поставил на этот рынок 58,5 миллиардов кубометров газа - на 14,7% больше, чем за 1 января - 15 апреля 2016 года"", - отмечает компания. В частности, повышенный спрос на российский газ продемонстрировали страны — потенциальные импортеры объемов ""Северного потока - 2"". ""Например, Германия (экспорт увеличился на 18,7%), Австрия (на 68,5%), Дания (на 30,5%)"", - заявили в ""Газпроме"". Проект ""Северный поток-2"" предполагает строительство двух ниток газопровода общей мощностью 55 миллиардов кубометров газа в год от побережья России через Балтийское море до Германии. Новый трубопровод планируется построить рядом с ""Северным потоком"". Ранее правительства Швеции и Дании направили Еврокомиссии запрос правовой оценки проекта. В ответ ЕК заявила, что не видит законных оснований препятствовать реализации проекта, хотя он и не нравится ей политически."
16/04/17,"МОСКВА, 16 апр - РИА Новости/Прайм. Экспорт газа ""Газпрома"" в страны дальнего зарубежья с 1 января по 15 апреля 2017 года возрос на 14,7% по сравнению с аналогичным периодом годом ранее и составил 58,5 миллиарда кубометров, говорится в сообщении компании. ""Уверенно растет экспорт российского газа в дальнее зарубежье. С начала года ""Газпром"" поставил на этот рынок 58,5 миллиардов кубометров газа - на 14,7% больше, чем за 1 января - 15 апреля 2016 года"", - отмечает компания. В частности, повышенный спрос на российский газ продемонстрировали страны — потенциальные импортеры объемов ""Северного потока - 2"". ""Например, Германия (экспорт увеличился на 18,7%), Австрия (на 68,5%), Дания (на 30,5%)"", - заявили в ""Газпроме"". ""Газпром"" может увеличить валютную выручку от экспорта газа в 2017 году на 16% - до 35 миллиардов долларов, сообщил в начале марта зампред правления компании Александр Медведев. Председатель совета директоров ""Газпрома"" Виктор Зубков ранее говорил РИА Новости, что ""Газпром"" рассчитывает сохранить объем экспорта газа в 2017 году на уровне 2016 года. В 2016 году ""Газпром"" увеличил поставки газа в дальнее зарубежье на 12,5% - более чем до 179,3 миллиарда кубометров, что стало историческим максимумом. Проект ""Северный поток-2"" предполагает строительство двух ниток газопровода общей мощностью 55 миллиардов кубометров газа в год от побережья России через Балтийское море до Германии. Новый трубопровод планируется построить рядом с ""Северным потоком"". Ранее правительства Швеции и Дании направили Еврокомиссии запрос правовой оценки проекта. В ответ ЕК заявила, что не видит законных оснований препятствовать реализации проекта, хотя он и не нравится ей политически."
